Country,StateName,StateCode,Year,Month,Date,City,Station,AQI_avg,AQI_max,AQI_min,AQI_count
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",05-11-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Dehradun,Moderate,146,146,146,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",06-11-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Dehradun,Poor,227,227,227,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Haldwani,Moderate,116,116,116,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Haridwar,Moderate,131,131,131,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Kashipur,Moderate,116,116,116,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",07-11-2020,Rudrapur,Moderate,124,124,124,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Dehradun,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",08-11-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Dehradun,Moderate,130,130,130,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Haldwani,Moderate,118,118,118,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Kashipur,Moderate,117,117,117,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",09-11-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Dehradun,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Haridwar,Moderate,128,128,128,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",10-11-2020,Rudrapur,Moderate,125,125,125,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",11-11-2020,Dehradun,Moderate,193,193,193,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",11-11-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",11-11-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",11-11-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",11-11-2020,Rishikesh,Moderate,119,119,119,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",11-11-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",12-11-2020,Dehradun,Moderate,180,180,180,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",12-11-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",12-11-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",12-11-2020,Kashipur,Moderate,129,129,129,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",12-11-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",12-11-2020,Rudrapur,Moderate,132,132,132,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",13-11-2020,Dehradun,Moderate,153,153,153,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",13-11-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",13-11-2020,Haridwar,Moderate,139,139,139,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",13-11-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",13-11-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",13-11-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",14-11-2020,Dehradun,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",14-11-2020,Haldwani,Moderate,176,176,176,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",14-11-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",14-11-2020,Kashipur,Moderate,177,177,177,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",14-11-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",14-11-2020,Rudrapur,Moderate,182,182,182,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",15-11-2020,Dehradun,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",15-11-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",15-11-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",15-11-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",15-11-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",15-11-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",16-11-2020,Dehradun,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",16-11-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",16-11-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",16-11-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",16-11-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",16-11-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",17-11-2020,Dehradun,Moderate,160,160,160,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",17-11-2020,Haldwani,Moderate,121,121,121,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",17-11-2020,Haridwar,Moderate,108,108,108,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",17-11-2020,Kashipur,Moderate,140,140,140,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",17-11-2020,Rishikesh,Moderate,126,126,126,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",17-11-2020,Rudrapur,Moderate,117,117,117,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",18-11-2020,Dehradun,Moderate,149,149,149,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",18-11-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",18-11-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",18-11-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",18-11-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",18-11-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",19-11-2020,Dehradun,Poor,257,257,257,1
India,Goa,30,"Calendar Year (Jan - Dec), 2020","January, 2020",09-01-2020,Panaji,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",19-11-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",19-11-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",19-11-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",19-11-2020,Rishikesh,Moderate,121,121,121,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",19-11-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",20-11-2020,Dehradun,Moderate,150,150,150,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",20-11-2020,Haldwani,Moderate,117,117,117,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",20-11-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",20-11-2020,Kashipur,Moderate,129,129,129,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",20-11-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",20-11-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",21-11-2020,Dehradun,Moderate,147,147,147,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",21-11-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",21-11-2020,Haridwar,Moderate,114,114,114,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",21-11-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",21-11-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",21-11-2020,Rudrapur,Moderate,118,118,118,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",22-11-2020,Dehradun,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",22-11-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",22-11-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",22-11-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",22-11-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",22-11-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",23-11-2020,Dehradun,Poor,213,213,213,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",23-11-2020,Haldwani,Moderate,115,115,115,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",23-11-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",23-11-2020,Kashipur,Moderate,122,122,122,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",23-11-2020,Rishikesh,Moderate,124,124,124,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",23-11-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",24-11-2020,Dehradun,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",24-11-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",24-11-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",24-11-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",24-11-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",24-11-2020,Rudrapur,Moderate,117,117,117,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",25-11-2020,Dehradun,Moderate,163,163,163,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",25-11-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",25-11-2020,Haridwar,Moderate,111,111,111,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",25-11-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",25-11-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",25-11-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",26-11-2020,Dehradun,Poor,240,240,240,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",26-11-2020,Haldwani,Moderate,119,119,119,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",26-11-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",26-11-2020,Kashipur,Moderate,117,117,117,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",26-11-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",26-11-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",27-11-2020,Dehradun,Moderate,180,180,180,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",27-11-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",27-11-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",27-11-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",27-11-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",27-11-2020,Rudrapur,Moderate,124,124,124,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",28-11-2020,Dehradun,Moderate,147,147,147,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",28-11-2020,Haldwani,Moderate,117,117,117,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",28-11-2020,Haridwar,Moderate,123,123,123,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",28-11-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",28-11-2020,Rishikesh,Moderate,131,131,131,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",28-11-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",29-11-2020,Dehradun,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",29-11-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",29-11-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",29-11-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",29-11-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",29-11-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",30-11-2020,Dehradun,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",30-11-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",30-11-2020,Haridwar,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",30-11-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",30-11-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","November, 2020",30-11-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",01-12-2020,Dehradun,Moderate,103,103,103,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",01-12-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",01-12-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",01-12-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",01-12-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",02-12-2020,Dehradun,Poor,263,263,263,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",02-12-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",02-12-2020,Kashipur,Moderate,116,116,116,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",02-12-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",02-12-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",03-12-2020,Dehradun,Moderate,141,141,141,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",03-12-2020,Haldwani,Moderate,111,111,111,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",03-12-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",03-12-2020,Rishikesh,Moderate,128,128,128,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",03-12-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",04-12-2020,Dehradun,Poor,243,243,243,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",04-12-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",04-12-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",04-12-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",04-12-2020,Rudrapur,Moderate,107,107,107,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",05-12-2020,Dehradun,Moderate,183,183,183,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",05-12-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",05-12-2020,Kashipur,,,,,0
India,Goa,30,"Calendar Year (Jan - Dec), 2020","January, 2020",09-01-2020,Ponda,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",05-12-2020,Rishikesh,Moderate,109,109,109,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",05-12-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",06-12-2020,Dehradun,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",06-12-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",06-12-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",06-12-2020,Rishikesh,Moderate,116,116,116,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",06-12-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",07-12-2020,Dehradun,Moderate,147,147,147,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",07-12-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",07-12-2020,Kashipur,Moderate,116,116,116,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",07-12-2020,Rishikesh,Moderate,108,108,108,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",07-12-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",08-12-2020,Dehradun,Poor,220,220,220,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",08-12-2020,Haldwani,Moderate,113,113,113,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",08-12-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",08-12-2020,Rishikesh,Moderate,127,127,127,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",08-12-2020,Rudrapur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",09-12-2020,Dehradun,Moderate,183,183,183,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",09-12-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",09-12-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",09-12-2020,Rishikesh,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",09-12-2020,Rudrapur,Moderate,117,117,117,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",10-12-2020,Dehradun,Moderate,141,141,141,1
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",10-12-2020,Haldwani,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",10-12-2020,Kashipur,,,,,0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020","December, 2020",10-12-2020,Rishikesh,,,,,0
